Episode,Total_Reward
698,-142.13029551347626
699,-156.6048891761318
700,-95.491996798921
701,-65.99407361530439
702,-257.2674227976351
703,-73.15760948994628
704,-97.70694963597128
705,-112.25813035138673
706,-279.44809646336216
707,-58.76321423544116
708,-126.74536807017327
709,-138.66412696588324
710,-119.13226847694888
711,-46.380616630250955
712,-65.61505688660607
713,-108.66712465425131
714,-101.94367482298952
715,-120.46225344871786
716,-62.087311640185824
717,-138.3886582201111
718,-147.36745355580533
719,-4.8964397530181
720,-60.90992787706192
721,-115.77041056070533
722,-48.37618682253569
723,-67.60228401824173
724,-152.87159160096934
725,-217.02576796518144
726,-78.86557407123681
727,-27.60712816171001
728,-195.12553400667005
729,-85.75364795968378
730,-128.63257237736346
731,-115.21194372265371
732,-41.739236825992606
733,-73.82800923547747
734,-39.02635025573626
735,-49.863249558251596
736,-103.28625957899786
737,-142.47359276986515
738,-96.74524436820812
739,-175.17180143942903
740,-109.60552288614758
741,-63.939614576090634
742,-126.10714496727266
743,-55.33866816421521
744,-259.33474014929726
745,-124.21845006742589
746,-244.41408887270566
747,-86.9442170314233
748,-102.64558917140505
749,-338.8001210192609
750,-97.43195963592993
751,-48.8775400075062
752,-221.06241097595375
753,-62.10769055855029
754,-109.16832043593544
755,-125.6814475267841
756,-65.51916121873975
757,-89.12517542336255
758,-47.0963876339364
759,-105.14974719815677
760,-168.07866760278853
761,-90.29703969229328
762,-46.856858670250276
763,-166.20646363114884
764,-46.99310529986474
765,-5.606932630596802
766,-134.1434326973311
767,-64.37470771151332
768,-281.78634030294154
769,-80.67612125762764
770,-81.5363399252769
771,-95.00498783248779
772,-30.601131994737415
773,-297.5542809602823
774,-150.7824421630056
775,-75.42962336581598
776,-67.4944591601192
777,-61.19935243649286
778,-230.56199768674952
779,-165.01773739144124
780,-126.52428304196576
781,-111.69605818112987
782,127.0265613846961
783,-163.91043288805605
784,-117.23077585336316
785,-116.65039356206958
786,-174.6230158807206
787,-104.75095480423084
788,-201.94309151133038
789,-169.2597852111267
790,-211.03531281852486
791,-185.70026427390337
792,-69.48258976704923
793,-59.194000650485684
794,-344.5947133365567
795,-62.153086152615664
796,-188.3356385879806
797,-54.03696375951999
798,-102.17565588763297
799,-56.843777519838476
800,-82.35784785447444
801,-115.36136770551187
802,-132.67888192592056
803,-123.7284271435502
804,-88.45922994747504
805,-112.25932929607589
806,-73.22312854518468
807,-113.63152791761868
808,-267.0789029498918
809,-82.02635618238821
810,-84.97671749006909
811,-144.85151759689805
812,-77.93428180870006
813,-98.64599095554013
814,-25.886643559506084
815,8.162155754686083
816,-238.9679812593316
817,-80.72535518857883
818,-251.6281132469266
819,-197.91255952022732
820,-81.64857206749377
821,-144.10018543575725
822,-113.04201300168612
823,-77.89925611227818
824,-63.101423559115254
825,-170.41477090966234
826,-162.09142070352112
827,-102.35178235629819
828,-102.15293899244108
829,-93.90656120897921
830,21.933069433881442
831,-92.07937903619718
832,-185.5919044411578
833,-39.836001255417166
834,-99.49785006627432
835,-126.83430339099343
836,-200.39773371759094
837,11.620929064258817
838,-83.86990646862267
839,-81.26570729110819
840,-60.15032026637968
841,-178.4452423056516
842,-69.74165739948316
843,-62.46394526736298
844,-86.40322096953189
845,-170.78527560758357
846,-84.79237530106329
847,-66.19075383302626
848,-135.76336030239594
849,-149.00579476361855
850,-126.60483790219203
851,-180.58710634873435
852,-167.9623335645077
853,-102.61656581829308
854,-95.77370883036612
855,-201.93663314271765
856,-101.95677350221195
857,-46.885304489333066
858,-109.40956867890081
859,-85.65011222935519
860,-148.34540685033417
861,-72.26059478485634
862,-63.535796398197746
863,-76.28143239894735
864,-179.16891065497194
865,-283.9884462992104
866,-54.52835125037124
867,-196.56614441427433
868,-123.59093881169855
869,-117.47068220049074
870,-226.81198853953944
871,-325.34919838169174
872,-238.41829434399986
873,-235.06890131179807
874,-219.30370301841361
875,-96.50782848970321
876,-45.79927658621179
877,-17.806460851993805
878,-135.99103703526492
879,-48.07692407722977
880,-9.32919493033154
881,-94.89067762603966
882,-190.5410222316424
883,-65.57272784439652
884,-46.34006908528187
885,-213.40487237289676
886,-67.22643562951106
887,-88.42325993259122
888,-48.37359423141551
889,-58.252643269470525
890,-267.4061594935297
891,-118.43433284326129
892,-129.5489897012076
893,10.387798841344107
894,-49.474772628949246
895,-265.66299974530835
896,-151.36567065482797
897,-11.83145413770653
898,-97.6376965163953
899,-47.94815885230844
900,-78.51830518155809
901,-84.30347410908064
902,-192.23300776415584
903,-37.12226812456523
904,-104.59425554596672
905,-27.99995314878005
906,-100.03752339425994
907,-68.47424567101599
908,-225.36519485055027
909,-206.3794565463918
910,-87.82118272256237
911,-120.23921726471991
912,-254.66350520903222
913,-122.42255414733948
914,-171.13902985554597
915,-33.44145221952006
916,-156.31385740076342
917,-74.38461020039955
918,-90.34834565048104
919,-115.94594450253523
920,-274.45116903312254
921,-111.66715916450082
922,-7.291688195434844
923,-70.68575159365284
924,-163.40171098537832
925,-191.19754734709932
926,-80.61061719662375
927,-156.50987386786016
928,-122.01801576302401
929,-109.25199777808098
930,-81.60992275456667
931,-160.49296817285148
932,-175.35084256547736
933,-148.41166166668626
934,-160.8652137101048
935,-80.71769517234083
936,-143.14282183356943
937,-100.44379712573252
938,-166.78185094293485
939,-57.56229666955176
940,-192.50169526346465
941,-32.035754591689766
942,-31.330019681768917
943,-457.31212461252494
944,-289.4003832630216
945,-82.6331947333578
946,-225.313710686307
947,-31.77147721435273
948,-55.329260895305595
949,-80.24880334294662
950,-78.89813283186953
951,-48.86696124903871
952,-93.51338189102464
953,-157.50126940534017
954,-49.20570725052093
955,-13.90418723380293
956,-155.48501811742386
957,-58.34633662483797
958,-93.85761227520804
959,-71.82908724259477
960,-264.37255406482166
961,-71.57249794379103
962,-89.48814299085666
963,-98.22886538133481
964,-97.81781382848007
965,-65.88816224428473
966,-140.72105258112606
967,-80.50259608138748
968,-56.01878277293236
969,-14.111421059164826
970,-95.10435791571514
971,-72.35623160964275
972,-73.58423315606646
973,-173.80867212163398
974,-294.0462496072954
975,-84.7602298496843
976,-122.29473367363957
977,-251.58020909956844
978,-311.9441624024526
979,-261.07212586996206
980,-77.27854750701063
981,-125.77922856706681
982,-116.4074743535882
983,-121.06845234123243
984,-82.77450088584379
985,-162.75981655523685
986,-242.0023770946018
987,-93.44270377287074
988,-174.45997809585862
989,-77.85322102172485
990,-281.4180403943558
991,-338.54298543924347
992,-114.0559152472509
993,-21.4242434319428
994,-322.7678956547335
995,-276.714347532861
996,-268.7755266907106
997,-285.29396365395235
998,-282.85593104023053
999,-264.6342066359113
1000,-112.11762472285952
1001,-180.30773894062335
1002,-217.89773261555644
1003,-182.0132104988574
1004,-206.99020431346273
1005,-205.14393856751155
1006,212.92956860904735
1007,-108.01533313282069
1008,-214.32388958981045
1009,-187.7965998352314
1010,-66.75710313470088
1011,-165.07945187360377
1012,9.387557861430892
1013,-210.42173324761882
1014,-214.5495536417306
1015,-245.59669312958613
1016,-101.87025066176125
1017,-219.48913405545972
1018,-306.5803173478132
1019,-256.94708211977553
1020,-227.22131146993013
1021,-166.40978917491174
1022,219.84608908779305
1023,-240.4864426878517
1024,-125.33036042941949
1025,-287.7259745639474
1026,8.42926726911142
1027,-162.20770072960642
1028,-53.355277246543025
1029,-290.8959335831795
1030,-182.54134404726815
1031,-73.04002330587764
1032,-221.25261748517124
1033,-157.01334084457548
1034,-209.30493262017848
